"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,2,0,1,2,1,2,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,1,4,0,11,9,"gebiRewfieSdtt17PTW6Zg"
0,6,0,0,5,1,3,4,0,6,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,1,1,1,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,5,3,2,4,2,8,11,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,0,2,2,1,3,0,"gebiRewfieSdtt17PTW6Zg"
2,5,0,2,2,1,1,3,5,5,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,2,1,3,2,6,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,0,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,1,0,2,3,3,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,1,0,3,1,8,4,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,2,1,0,4,4,3,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,2,1,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,2,0,0,3,2,7,3,"gebiRewfieSdtt17PTW6Zg"
3,3,2,2,4,1,3,3,2,6,1,"gebiRewfieSdtt17PTW6Zg"
1,1,3,1,1,2,0,2,5,2,-5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,0,4,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,0,0,0,1,3,2,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,2,1,2,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,6,2,3,5,3,10,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,2,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
4,16,2,3,19,6,8,16,11,35,25,"gebiRewfieSdtt17PTW6Zg"
