"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,3,3,2,10,3,4,7,2,16,10,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,1,1,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,5,1,0,6,1,7,3,"gebiRewfieSdtt17PTW6Zg"
0,0,1,2,3,0,0,2,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,0,2,0,1,1,0,1,2,1,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,3,1,1,2,1,6,7,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,5,0,2,6,0,10,10,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,4,0,1,6,2,7,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,4,0,3,4,1,7,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,2,0,5,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,3,1,1,1,2,4,2,-2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,5,0,0,3,1,9,8,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,0,1,0,"gebiRewfieSdtt17PTW6Zg"
2,3,2,3,4,2,4,4,3,4,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,2,1,4,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,2,1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,2,0,2,3,1,5,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,0,3,0,4,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,0,4,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,6,0,0,5,0,7,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,3,1,2,7,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,4,0,0,3,1,7,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,2,0,2,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,4,0,1,2,0,5,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,2,3,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,6,0,1,5,1,8,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,0,2,2,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,1,2,1,3,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,4,0,5,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,2,4,0,6,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,1,0,1,1,6,-3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,3,2,2,3,2,3,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,0,3,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,3,1,0,3,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,1,3,0,11,7,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,1,1,1,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,2,9,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,1,0,0,0,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,1,0,0,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,1,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,3,1,0,1,1,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,1,2,3,3,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,1,1,3,0,0,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,1,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,3,0,1,1,2,6,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,3,1,1,5,2,8,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,3,0,5,4,"gebiRewfieSdtt17PTW6Zg"
2,6,1,1,3,1,1,3,3,4,2,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,3,0,0,3,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,0,0,1,1,0,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,8,2,1,5,2,11,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,5,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,3,1,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,2,1,0,2,1,2,1,"gebiRewfieSdtt17PTW6Zg"
