"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,1,0,0,2,0,1,2,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,2,3,1,1,4,1,5,2,"gebiRewfieSdtt17PTW6Zg"
5,7,2,5,5,4,4,6,13,14,4,"gebiRewfieSdtt17PTW6Zg"
1,6,1,3,7,2,4,7,7,14,4,"gebiRewfieSdtt17PTW6Zg"
2,3,1,1,6,1,1,5,2,9,5,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,5,2,1,4,2,6,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,3,0,4,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,4,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,7,0,4,7,0,11,7,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,3,0,2,2,2,3,1,"gebiRewfieSdtt17PTW6Zg"
2,5,2,3,5,2,4,4,8,8,-5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,1,3,2,4,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,0,0,3,0,5,7,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,0,0,0,0,1,0,-1,"gebiRewfieSdtt17PTW6Zg"
2,2,1,2,2,1,2,3,7,5,-3,"gebiRewfieSdtt17PTW6Zg"
