"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,1,0,0,1,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,5,1,1,3,2,6,9,"gebiRewfieSdtt17PTW6Zg"
2,7,5,4,8,4,4,7,6,9,-1,"gebiRewfieSdtt17PTW6Zg"
4,3,1,3,5,3,2,7,7,10,4,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,0,0,0,0,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,0,2,4,5,"gebiRewfieSdtt17PTW6Zg"
4,2,5,2,2,2,1,3,14,3,-13,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,4,6,"gebiRewfieSdtt17PTW6Zg"
2,5,0,2,5,0,3,7,3,10,12,"gebiRewfieSdtt17PTW6Zg"
5,8,2,5,5,7,3,6,14,12,-5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,5,1,1,4,0,6,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,4,0,3,4,0,6,6,"gebiRewfieSdtt17PTW6Zg"
