"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
2,2,1,2,3,0,3,3,2,4,-1,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,1,1,0,1,2,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,1,2,1,11,10,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,1,1,4,3,4,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,2,1,2,0,1,2,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,0,0,1,2,1,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,1,1,1,2,1,"gebiRewfieSdtt17PTW6Zg"
0,4,0,2,4,1,1,6,2,8,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,2,3,0,7,7,"gebiRewfieSdtt17PTW6Zg"
2,4,2,1,2,2,1,2,2,3,0,"gebiRewfieSdtt17PTW6Zg"
2,5,2,1,5,2,1,6,2,8,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,0,2,1,2,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,1,0,2,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,1,1,3,1,4,3,"gebiRewfieSdtt17PTW6Zg"
3,4,2,0,4,1,3,7,3,11,6,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,0,2,1,3,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,1,2,1,2,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,3,2,3,2,2,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,0,1,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,3,0,4,5,"gebiRewfieSdtt17PTW6Zg"
2,6,1,1,3,1,4,8,2,10,10,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,1,0,0,3,0,-4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,0,1,2,0,-3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,2,3,0,"gebiRewfieSdtt17PTW6Zg"
4,8,3,4,7,4,5,13,12,18,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,4,1,1,5,0,3,5,3,8,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,1,1,1,1,1,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,3,0,6,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
2,4,2,1,3,1,1,2,6,6,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,6,1,0,10,1,0,10,1,14,16,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,3,1,1,2,1,3,6,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,1,1,5,1,10,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
