"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,6,1,1,6,1,2,5,3,9,7,"gebiRewfieSdtt17PTW6Zg"
2,5,2,3,2,3,1,5,4,6,6,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,6,0,2,5,3,7,13,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,7,3,3,6,4,11,9,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,3,1,0,1,2,3,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,0,0,2,2,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,1,2,2,5,9,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,3,1,0,1,2,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,4,1,1,3,1,4,5,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,3,1,1,3,2,5,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,0,1,2,1,"gebiRewfieSdtt17PTW6Zg"
1,5,1,3,3,1,3,2,4,3,4,"gebiRewfieSdtt17PTW6Zg"
4,7,3,2,8,2,2,12,8,17,7,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,0,3,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,3,0,0,3,1,4,5,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,4,1,1,4,1,6,11,"gebiRewfieSdtt17PTW6Zg"
0,6,0,0,7,0,4,6,4,13,14,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,4,1,1,3,2,4,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
3,4,3,0,3,1,2,3,3,5,4,"gebiRewfieSdtt17PTW6Zg"
2,5,1,2,5,2,4,5,5,9,2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,0,1,4,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,0,1,1,4,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,1,0,0,0,4,1,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,2,1,0,1,2,4,4,"gebiRewfieSdtt17PTW6Zg"
1,5,2,2,5,2,1,6,4,10,7,"gebiRewfieSdtt17PTW6Zg"
2,4,3,2,1,2,1,3,5,1,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,5,0,0,3,0,6,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,1,1,1,2,4,7,"gebiRewfieSdtt17PTW6Zg"
