"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,0,0,0,1,0,0,1,0,6,2,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,7,2,4,6,4,9,4,"gebiRewfieSdtt17PTW6Zg"
0,0,1,1,1,0,1,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,3,0,10,9,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,3,2,2,3,3,6,2,"gebiRewfieSdtt17PTW6Zg"
2,2,1,1,2,1,1,3,5,5,-4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,0,0,4,1,3,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,0,2,1,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,0,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,0,2,1,"gebiRewfieSdtt17PTW6Zg"
4,13,8,3,7,5,4,14,17,20,-1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,0,1,2,5,2,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,4,0,1,3,2,6,-1,"gebiRewfieSdtt17PTW6Zg"
4,2,2,1,2,1,2,4,4,6,1,"gebiRewfieSdtt17PTW6Zg"
2,1,1,2,2,2,1,2,2,3,-1,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,0,1,0,5,4,6,-3,"gebiRewfieSdtt17PTW6Zg"
4,2,2,4,0,4,1,2,4,3,2,"gebiRewfieSdtt17PTW6Zg"
3,4,1,1,4,2,3,5,1,8,0,"gebiRewfieSdtt17PTW6Zg"
2,3,2,2,0,3,0,2,4,7,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,3,0,"gebiRewfieSdtt17PTW6Zg"
1,7,1,3,9,3,3,8,4,14,5,"gebiRewfieSdtt17PTW6Zg"
10,6,4,8,6,6,9,8,13,12,-3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,1,4,3,0,8,7,"gebiRewfieSdtt17PTW6Zg"
2,4,2,2,2,2,0,2,2,6,2,"gebiRewfieSdtt17PTW6Zg"
2,0,1,1,0,1,0,0,2,0,-1,"gebiRewfieSdtt17PTW6Zg"
4,3,3,3,3,4,1,3,5,5,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,2,1,4,2,1,3,1,5,0,"gebiRewfieSdtt17PTW6Zg"
4,1,4,4,2,5,1,1,7,4,-2,"gebiRewfieSdtt17PTW6Zg"
2,3,1,1,2,3,2,3,5,7,5,"gebiRewfieSdtt17PTW6Zg"
2,4,5,3,4,4,4,6,7,9,-2,"gebiRewfieSdtt17PTW6Zg"
2,2,3,2,2,2,1,2,4,4,2,"gebiRewfieSdtt17PTW6Zg"
0,7,1,2,4,0,2,4,2,10,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,1,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
3,4,2,3,2,4,1,4,6,7,-4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,4,0,6,2,"gebiRewfieSdtt17PTW6Zg"
5,4,3,5,3,4,2,4,7,4,0,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,2,1,2,2,1,2,0,"gebiRewfieSdtt17PTW6Zg"
2,7,2,2,7,2,4,6,2,14,-1,"gebiRewfieSdtt17PTW6Zg"
2,6,1,1,8,3,3,8,4,9,7,"gebiRewfieSdtt17PTW6Zg"
4,5,4,2,6,3,2,5,5,11,2,"gebiRewfieSdtt17PTW6Zg"
6,3,5,6,3,6,3,7,11,13,-4,"gebiRewfieSdtt17PTW6Zg"
2,3,1,2,4,1,2,5,3,11,8,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,3,2,"gebiRewfieSdtt17PTW6Zg"
1,2,2,2,1,1,1,1,2,3,2,"gebiRewfieSdtt17PTW6Zg"
6,4,2,3,4,2,2,7,8,11,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,2,1,1,"gebiRewfieSdtt17PTW6Zg"
7,7,4,3,6,6,5,8,12,18,-8,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,2,1,3,1,2,3,2,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,2,0,1,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
2,5,0,1,4,1,2,4,3,6,2,"gebiRewfieSdtt17PTW6Zg"
6,14,4,4,13,5,7,16,9,21,11,"gebiRewfieSdtt17PTW6Zg"
3,7,2,3,4,3,3,7,7,11,-2,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,3,0,2,3,4,6,6,"gebiRewfieSdtt17PTW6Zg"
1,3,1,2,3,1,2,5,2,6,2,"gebiRewfieSdtt17PTW6Zg"
2,3,2,1,1,1,2,3,3,7,1,"gebiRewfieSdtt17PTW6Zg"
4,9,5,7,13,6,4,9,9,28,4,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,2,1,1,3,2,5,4,"gebiRewfieSdtt17PTW6Zg"
4,3,3,5,4,6,3,3,6,9,0,"gebiRewfieSdtt17PTW6Zg"
3,6,2,2,6,2,1,7,4,11,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,0,0,0,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
2,1,2,1,1,1,1,1,3,3,0,"gebiRewfieSdtt17PTW6Zg"
1,3,2,2,0,3,1,2,5,3,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,3,0,2,4,0,5,5,"gebiRewfieSdtt17PTW6Zg"
5,11,5,5,4,4,3,10,9,14,-3,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,1,2,0,1,2,3,-1,"gebiRewfieSdtt17PTW6Zg"
1,4,0,2,4,1,2,5,3,6,4,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,2,0,2,4,0,5,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,1,1,5,1,"gebiRewfieSdtt17PTW6Zg"
4,3,4,5,4,3,3,7,7,6,-6,"gebiRewfieSdtt17PTW6Zg"
2,3,1,0,1,1,0,2,5,7,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,2,0,2,2,1,4,5,"gebiRewfieSdtt17PTW6Zg"
7,9,2,4,4,7,3,8,12,11,-4,"gebiRewfieSdtt17PTW6Zg"
3,2,2,1,1,1,1,6,5,7,3,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,2,1,1,2,1,2,-2,"gebiRewfieSdtt17PTW6Zg"
2,7,2,2,7,2,4,5,5,12,2,"gebiRewfieSdtt17PTW6Zg"
