"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,2,1,1,3,1,1,4,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,7,0,2,4,0,11,13,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,1,2,0,2,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,0,1,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,3,0,7,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,1,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,1,1,2,1,1,3,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,2,1,0,0,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,4,1,1,2,2,5,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,6,5,"gebiRewfieSdtt17PTW6Zg"
0,0,1,1,1,0,0,0,2,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
2,10,0,1,9,2,3,8,3,18,16,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,4,1,0,2,0,2,2,3,2,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,2,1,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,0,4,0,8,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,0,0,2,0,6,2,"gebiRewfieSdtt17PTW6Zg"
1,3,2,1,1,1,0,2,5,2,-5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,5,1,2,5,1,11,11,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,3,1,5,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,4,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,0,3,3,2,3,4,4,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,5,1,7,12,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,5,0,2,3,3,9,9,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,3,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,1,0,0,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,5,0,2,2,0,7,8,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,4,1,1,3,2,6,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,0,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,0,0,0,0,1,0,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,0,1,1,0,1,0,1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,0,1,0,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,0,1,3,1,5,2,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,3,4,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,2,1,-5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,1,0,0,3,0,5,-2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,0,0,1,2,1,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,3,2,1,1,3,4,-1,"gebiRewfieSdtt17PTW6Zg"
2,3,0,0,2,0,1,2,4,5,2,"gebiRewfieSdtt17PTW6Zg"
1,5,1,3,3,2,1,4,3,8,8,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,0,0,1,0,1,1,1,"gebiRewfieSdtt17PTW6Zg"
1,0,0,1,3,0,1,1,1,5,3,"gebiRewfieSdtt17PTW6Zg"
