"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,2,0,0,2,1,2,2,1,2,8,"gebiRewfieSdtt17PTW6Zg"
2,3,1,2,4,2,1,3,5,6,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,0,1,0,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,1,4,1,5,3,"gebiRewfieSdtt17PTW6Zg"
4,1,3,3,2,4,0,1,4,4,-4,"gebiRewfieSdtt17PTW6Zg"
1,9,0,1,5,2,2,4,3,10,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,3,5,0,6,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,0,2,2,0,7,7,"gebiRewfieSdtt17PTW6Zg"
2,6,0,2,6,1,2,5,5,10,8,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,0,2,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,1,3,4,1,5,6,"gebiRewfieSdtt17PTW6Zg"
9,22,6,13,24,8,13,22,30,36,-8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,1,3,0,5,9,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,1,1,1,3,3,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,3,2,0,6,2,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,3,0,1,3,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,5,1,0,9,2,3,9,3,12,9,"gebiRewfieSdtt17PTW6Zg"
2,8,5,2,5,4,3,9,6,13,-2,"gebiRewfieSdtt17PTW6Zg"
3,4,2,2,3,2,2,4,4,4,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,2,2,2,2,3,2,6,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,1,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,4,1,0,2,2,4,4,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,1,0,0,2,0,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,5,0,1,4,0,7,7,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,2,0,1,4,1,7,7,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,2,1,1,2,2,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,2,5,0,6,0,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,1,1,1,1,2,2,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,1,2,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,2,1,3,0,8,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,3,3,5,"gebiRewfieSdtt17PTW6Zg"
1,5,1,0,12,4,5,13,3,20,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,1,0,1,2,2,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,0,2,5,0,7,9,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,1,0,0,1,0,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,0,1,2,3,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,1,2,2,2,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,2,4,-3,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,0,1,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,2,4,2,1,2,4,7,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,2,1,2,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,2,3,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,1,0,3,3,"gebiRewfieSdtt17PTW6Zg"
2,2,4,4,1,5,0,3,6,2,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,4,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,1,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,3,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,3,0,3,2,"gebiRewfieSdtt17PTW6Zg"
