"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,2,0,0,5,0,1,5,0,8,7,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,2,0,0,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,3,0,0,3,0,3,2,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,3,1,1,5,1,5,3,"gebiRewfieSdtt17PTW6Zg"
3,1,5,3,5,4,0,4,5,5,-2,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,1,0,1,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,3,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,5,0,4,5,1,8,4,"gebiRewfieSdtt17PTW6Zg"
1,9,1,1,6,1,3,7,4,14,8,"gebiRewfieSdtt17PTW6Zg"
2,0,3,2,1,2,0,1,2,1,-4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,0,1,5,0,8,7,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,2,1,1,2,2,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,1,0,1,0,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,0,0,0,2,0,-3,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,0,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
2,1,3,2,5,2,1,6,3,8,4,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,3,0,2,2,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,4,0,4,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,5,0,0,5,0,7,6,"gebiRewfieSdtt17PTW6Zg"
