"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
2,5,2,2,6,1,3,7,2,9,7,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,9,0,1,8,0,15,9,"gebiRewfieSdtt17PTW6Zg"
0,7,1,1,4,1,2,3,4,6,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,4,5,"gebiRewfieSdtt17PTW6Zg"
1,1,4,1,0,2,0,1,7,2,1,"gebiRewfieSdtt17PTW6Zg"
0,3,1,1,5,0,1,4,2,6,7,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,1,1,1,3,1,3,2,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,4,0,0,4,1,9,4,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,1,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,8,1,0,8,0,4,5,1,8,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,6,0,1,5,1,7,10,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,1,4,5,"gebiRewfieSdtt17PTW6Zg"
2,4,2,2,4,1,4,4,2,7,5,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,2,0,0,1,3,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,0,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,5,0,6,4,"gebiRewfieSdtt17PTW6Zg"
2,3,2,3,1,2,2,1,3,4,2,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,3,0,1,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
