"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,2,0,0,1,0,1,1,0,1,5,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,1,0,1,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
0,7,0,1,9,2,5,9,1,12,12,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,1,1,5,6,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,1,0,3,1,5,5,"gebiRewfieSdtt17PTW6Zg"
1,0,2,1,0,2,0,0,5,2,-6,"gebiRewfieSdtt17PTW6Zg"
2,1,1,3,3,2,1,2,2,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,3,2,1,0,0,1,3,1,-3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,1,0,2,3,0,2,3,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,4,2,1,3,6,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,1,3,2,7,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,1,0,3,0,4,0,"gebiRewfieSdtt17PTW6Zg"
1,5,1,2,3,3,4,3,4,5,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,2,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,0,4,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,1,0,0,"gebiRewfieSdtt17PTW6Zg"
2,5,3,2,5,5,4,6,4,8,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,2,3,0,2,2,1,4,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,4,2,2,3,2,10,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,0,1,1,0,2,4,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,0,1,0,0,1,0,0,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,3,2,2,4,4,4,-4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,3,7,"gebiRewfieSdtt17PTW6Zg"
2,0,3,3,1,1,0,1,3,1,-2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,1,0,1,1,1,2,2,"gebiRewfieSdtt17PTW6Zg"
4,4,4,5,4,2,1,5,4,6,5,"gebiRewfieSdtt17PTW6Zg"
3,2,1,1,2,2,1,3,3,4,-3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,1,2,2,2,"gebiRewfieSdtt17PTW6Zg"
2,5,2,2,6,2,2,10,2,15,12,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,3,1,5,8,"gebiRewfieSdtt17PTW6Zg"
1,5,2,0,4,1,1,6,8,9,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,1,3,0,5,5,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,6,1,3,6,0,7,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,5,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,1,1,1,2,3,3,3,"gebiRewfieSdtt17PTW6Zg"
2,7,1,4,8,4,3,9,8,15,3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,4,0,4,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
4,4,4,3,3,5,3,4,6,11,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,0,0,1,0,-1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,0,1,0,0,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,6,0,1,5,1,1,4,1,6,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,1,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,6,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,1,4,1,5,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,3,3,"gebiRewfieSdtt17PTW6Zg"
2,5,2,2,10,3,3,6,5,12,9,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,5,"gebiRewfieSdtt17PTW6Zg"
1,7,2,1,10,1,5,11,5,14,18,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,2,2,2,3,5,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,1,3,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,1,1,0,1,1,1,0,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,6,0,3,5,2,6,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,3,0,2,3,1,5,3,"gebiRewfieSdtt17PTW6Zg"
3,5,1,3,3,1,2,4,4,8,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,2,3,0,4,5,"gebiRewfieSdtt17PTW6Zg"
1,2,3,1,2,3,1,5,4,4,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,0,6,4,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,3,1,1,4,3,4,0,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,5,1,1,5,0,8,9,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,3,0,2,4,1,5,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,0,2,1,3,4,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,0,3,2,1,3,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,2,3,1,4,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,1,0,0,2,1,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,0,3,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,1,3,0,6,10,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,1,2,2,1,3,2,0,"gebiRewfieSdtt17PTW6Zg"
5,3,3,3,2,2,1,2,4,3,-3,"gebiRewfieSdtt17PTW6Zg"
1,2,2,1,2,1,0,2,2,3,-3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,1,2,1,1,1,0,1,1,3,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,4,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,0,0,0,1,1,1,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,3,5,"gebiRewfieSdtt17PTW6Zg"
3,5,1,3,5,2,2,3,5,7,6,"gebiRewfieSdtt17PTW6Zg"
2,5,2,2,5,2,3,5,4,8,5,"gebiRewfieSdtt17PTW6Zg"
2,5,4,0,7,2,3,8,3,12,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,0,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,2,1,7,5,"gebiRewfieSdtt17PTW6Zg"
1,5,1,2,7,1,2,6,3,11,11,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,0,0,0,1,0,1,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,0,1,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,2,1,3,5,"gebiRewfieSdtt17PTW6Zg"
