"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,3,0,0,6,1,2,4,1,6,6,"gebiRewfieSdtt17PTW6Zg"
2,6,1,0,8,1,1,6,2,13,18,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,4,0,4,4,"gebiRewfieSdtt17PTW6Zg"
2,12,5,2,13,9,6,14,19,25,-1,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,2,0,1,1,1,4,5,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,2,1,1,2,1,5,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,3,1,5,5,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,6,2,3,4,3,8,7,"gebiRewfieSdtt17PTW6Zg"
1,12,1,2,5,3,2,8,7,11,2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,2,2,1,5,8,"gebiRewfieSdtt17PTW6Zg"
2,2,2,2,2,4,1,4,6,5,-5,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,3,0,1,3,2,5,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,1,0,3,1,4,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,0,0,3,0,6,7,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,0,0,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,2,3,0,5,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,0,0,2,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,7,0,1,5,2,8,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,8,0,1,5,0,10,9,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,1,5,1,6,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,0,0,2,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,2,6,1,14,9,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,1,0,0,1,1,1,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,1,1,3,"gebiRewfieSdtt17PTW6Zg"
0,7,1,0,6,1,3,8,3,11,9,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,3,0,2,4,1,8,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
2,2,2,0,3,0,1,3,3,4,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,0,5,8,"gebiRewfieSdtt17PTW6Zg"
2,4,2,1,5,1,2,6,3,7,9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,4,0,7,6,"gebiRewfieSdtt17PTW6Zg"
2,5,2,1,6,1,2,7,3,9,11,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,1,4,2,7,3,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,1,0,2,2,7,2,"gebiRewfieSdtt17PTW6Zg"
1,5,1,0,2,0,1,2,1,4,2,"gebiRewfieSdtt17PTW6Zg"
2,2,0,1,2,1,1,4,2,5,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,1,4,1,6,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,0,2,2,1,-3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,3,0,5,7,"gebiRewfieSdtt17PTW6Zg"
3,3,6,1,3,2,2,3,8,6,-4,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,3,1,1,3,1,5,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,2,5,-1,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,5,1,2,6,1,7,8,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,1,1,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,0,0,0,1,2,1,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,3,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,2,0,0,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,2,1,"gebiRewfieSdtt17PTW6Zg"
2,1,0,3,2,0,2,2,3,2,2,"gebiRewfieSdtt17PTW6Zg"
5,6,4,2,6,2,3,7,7,12,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,1,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
3,4,3,2,4,4,2,3,4,5,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,4,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,1,1,1,1,1,2,6,"gebiRewfieSdtt17PTW6Zg"
2,4,2,1,2,2,2,10,4,12,-4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,12,0,3,14,1,6,11,1,17,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,4,1,2,5,1,7,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,4,0,0,4,2,6,7,"gebiRewfieSdtt17PTW6Zg"
3,1,1,2,0,2,0,0,3,1,2,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,0,0,1,1,3,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,1,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,2,1,1,3,2,7,5,"gebiRewfieSdtt17PTW6Zg"
3,4,1,4,4,3,2,8,7,12,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,5,1,1,4,2,10,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,1,1,0,2,1,2,0,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,2,1,0,3,2,3,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,3,0,5,8,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,2,1,0,1,1,4,2,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,4,0,3,5,2,14,5,"gebiRewfieSdtt17PTW6Zg"
4,6,3,2,7,5,4,8,5,15,10,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,1,0,0,1,1,1,-4,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,3,1,1,2,2,7,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,0,1,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
3,6,1,4,8,1,5,8,6,15,11,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,4,1,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,1,0,3,1,4,5,"gebiRewfieSdtt17PTW6Zg"
1,5,0,2,5,0,3,5,1,10,7,"gebiRewfieSdtt17PTW6Zg"
2,6,2,1,5,3,5,5,8,8,0,"gebiRewfieSdtt17PTW6Zg"
2,5,1,2,6,1,4,5,3,10,7,"gebiRewfieSdtt17PTW6Zg"
2,5,1,2,9,1,1,5,4,11,7,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,2,1,2,2,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,3,0,1,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,0,0,0,1,1,0,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,4,0,1,2,0,6,6,"gebiRewfieSdtt17PTW6Zg"
3,5,2,2,3,3,1,2,4,6,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,0,1,1,0,1,4,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,5,2,2,6,2,7,3,"gebiRewfieSdtt17PTW6Zg"
1,3,2,1,4,2,3,7,3,11,2,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,6,2,4,5,4,10,5,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,3,3,1,3,7,5,2,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,1,2,0,2,2,6,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,0,1,0,1,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,3,1,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,0,4,0,4,3,"gebiRewfieSdtt17PTW6Zg"
2,3,3,3,5,3,2,7,5,10,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,4,4,"gebiRewfieSdtt17PTW6Zg"
4,4,1,2,4,4,3,8,6,13,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,1,0,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
2,9,2,2,14,1,4,10,3,28,25,"gebiRewfieSdtt17PTW6Zg"
2,0,1,1,0,1,0,1,2,1,2,"gebiRewfieSdtt17PTW6Zg"
0,5,1,1,8,0,3,8,1,13,7,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,7,2,1,6,5,10,4,"gebiRewfieSdtt17PTW6Zg"
0,6,2,0,5,0,2,3,2,8,1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,1,1,1,0,2,1,0,"gebiRewfieSdtt17PTW6Zg"
2,6,1,3,7,0,4,7,3,19,9,"gebiRewfieSdtt17PTW6Zg"
2,3,1,2,5,2,1,6,3,10,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,1,2,1,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,5,3,2,4,4,14,11,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,5,0,5,9,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,1,2,3,"gebiRewfieSdtt17PTW6Zg"
5,3,4,3,3,4,1,4,6,5,1,"gebiRewfieSdtt17PTW6Zg"
3,4,0,2,7,1,1,6,4,9,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,0,0,0,2,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,2,0,4,-3,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,3,0,2,3,1,4,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,4,0,7,5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,6,0,2,6,0,7,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,1,1,2,7,"gebiRewfieSdtt17PTW6Zg"
2,2,4,4,1,4,0,1,7,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,-1,"gebiRewfieSdtt17PTW6Zg"
1,5,1,1,6,2,2,5,4,11,4,"gebiRewfieSdtt17PTW6Zg"
0,4,1,0,3,0,0,5,2,8,4,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,1,0,0,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
