"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,2,1,1,2,1,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,1,1,0,1,2,3,9,"gebiRewfieSdtt17PTW6Zg"
3,2,0,1,2,1,0,3,2,3,-2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,1,1,2,3,8,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,0,1,2,3,1,"gebiRewfieSdtt17PTW6Zg"
1,1,2,2,2,1,1,2,2,2,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,3,1,4,3,1,7,6,"gebiRewfieSdtt17PTW6Zg"
5,5,8,5,4,7,6,7,16,14,-2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,1,2,2,4,6,"gebiRewfieSdtt17PTW6Zg"
1,9,1,0,5,1,3,5,3,7,2,"gebiRewfieSdtt17PTW6Zg"
1,0,1,0,1,1,0,1,1,2,0,"gebiRewfieSdtt17PTW6Zg"
4,5,2,5,7,5,6,5,8,11,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,5,1,4,4,1,7,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,3,4,2,3,5,5,11,9,"gebiRewfieSdtt17PTW6Zg"
1,1,0,3,2,1,3,1,1,4,5,"gebiRewfieSdtt17PTW6Zg"
0,5,1,2,7,1,4,7,2,11,8,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,0,2,3,0,5,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,2,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
2,2,1,1,3,2,1,2,2,6,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,1,1,3,0,8,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,0,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,1,0,3,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
2,9,2,4,5,4,2,6,6,7,3,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,4,3,2,4,4,7,-4,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,1,0,1,1,1,3,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,0,0,1,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,0,1,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,3,0,3,2,"gebiRewfieSdtt17PTW6Zg"
2,4,2,1,5,1,4,3,4,5,0,"gebiRewfieSdtt17PTW6Zg"
0,5,2,1,7,1,2,7,3,8,11,"gebiRewfieSdtt17PTW6Zg"
0,5,0,1,2,1,1,4,3,6,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,2,1,0,3,1,4,4,"gebiRewfieSdtt17PTW6Zg"
