"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
3,7,7,7,5,6,6,9,12,15,-9,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,3,0,3,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,1,5,4,"gebiRewfieSdtt17PTW6Zg"
1,6,1,1,7,1,3,7,4,12,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,3,0,1,4,0,6,1,"gebiRewfieSdtt17PTW6Zg"
0,0,1,1,1,0,0,1,2,1,-1,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,2,1,1,2,1,2,-2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,2,0,2,-1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,5,0,0,2,1,7,8,"gebiRewfieSdtt17PTW6Zg"
1,5,1,0,5,1,2,6,3,11,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,1,2,1,1,2,1,4,3,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,1,1,1,1,1,1,-1,"gebiRewfieSdtt17PTW6Zg"
2,3,0,0,5,1,1,2,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,3,1,1,3,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,0,4,2,10,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,4,1,1,4,3,4,5,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,3,0,0,4,1,8,2,"gebiRewfieSdtt17PTW6Zg"
2,0,1,2,1,2,0,4,2,1,2,"gebiRewfieSdtt17PTW6Zg"
3,5,2,2,5,5,3,6,10,13,-5,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,1,4,0,"gebiRewfieSdtt17PTW6Zg"
0,4,0,1,6,1,2,4,2,7,5,"gebiRewfieSdtt17PTW6Zg"
3,6,3,1,6,4,2,8,6,12,1,"gebiRewfieSdtt17PTW6Zg"
