"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,4,1,0,4,0,2,4,0,6,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,4,0,6,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,3,0,1,4,1,5,5,"gebiRewfieSdtt17PTW6Zg"
2,3,1,0,6,0,1,5,1,8,9,"gebiRewfieSdtt17PTW6Zg"
1,1,2,1,2,1,1,2,2,4,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,8,6,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,6,0,1,4,0,6,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,4,0,6,2,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,3,1,1,4,3,3,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,1,1,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,2,0,2,4,"gebiRewfieSdtt17PTW6Zg"
2,5,1,0,4,1,1,5,1,7,8,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,0,1,0,3,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,3,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,1,1,2,4,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,6,1,2,4,1,10,9,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,1,2,0,1,3,2,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,1,2,3,7,"gebiRewfieSdtt17PTW6Zg"
