"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,1,0,1,1,1,1,1,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,4,0,5,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,4,1,8,6,"gebiRewfieSdtt17PTW6Zg"
1,2,0,2,2,1,1,4,4,9,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,2,1,1,2,1,2,0,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,1,1,0,4,2,6,2,"gebiRewfieSdtt17PTW6Zg"
3,0,2,4,1,2,0,1,4,2,1,"gebiRewfieSdtt17PTW6Zg"
0,2,1,1,3,1,1,3,1,8,9,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,3,0,1,4,0,3,5,"gebiRewfieSdtt17PTW6Zg"
4,11,1,7,10,4,4,11,8,16,14,"gebiRewfieSdtt17PTW6Zg"
4,3,3,3,5,3,2,6,4,6,3,"gebiRewfieSdtt17PTW6Zg"
2,4,2,2,4,1,1,6,3,9,10,"gebiRewfieSdtt17PTW6Zg"
2,2,2,1,2,1,1,2,2,2,2,"gebiRewfieSdtt17PTW6Zg"
1,6,0,1,5,2,1,4,5,8,5,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,0,0,0,1,1,0,-2,"gebiRewfieSdtt17PTW6Zg"
2,4,1,1,4,4,2,3,5,9,13,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
