"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,4,1,2,6,1,2,7,1,9,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
2,0,2,1,1,3,0,1,3,4,0,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,1,0,0,1,1,1,-1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,4,0,1,4,0,10,8,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,1,0,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,6,0,2,4,1,8,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,1,0,3,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,2,1,0,1,3,2,-1,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,1,3,1,2,3,"gebiRewfieSdtt17PTW6Zg"
0,0,1,2,1,1,0,1,2,1,2,"gebiRewfieSdtt17PTW6Zg"
