"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,2,0,0,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
2,7,1,1,7,2,2,8,3,11,11,"gebiRewfieSdtt17PTW6Zg"
1,4,1,0,6,1,3,4,0,6,6,"gebiRewfieSdtt17PTW6Zg"
2,0,1,1,0,2,0,1,2,4,1,"gebiRewfieSdtt17PTW6Zg"
2,2,1,0,3,1,1,3,5,4,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,2,0,1,0,0,"gebiRewfieSdtt17PTW6Zg"
1,0,1,2,1,1,0,0,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,3,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,1,0,1,2,1,3,7,"gebiRewfieSdtt17PTW6Zg"
1,3,1,1,2,1,3,3,2,3,4,"gebiRewfieSdtt17PTW6Zg"
1,0,0,0,4,0,0,2,2,6,5,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,0,0,0,0,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,0,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,1,1,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,0,1,2,1,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,3,1,6,6,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,4,0,1,2,3,5,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,4,6,"gebiRewfieSdtt17PTW6Zg"
