"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
1,5,3,1,6,1,3,5,4,10,12,"gebiRewfieSdtt17PTW6Zg"
2,1,1,1,1,2,0,1,2,1,1,"gebiRewfieSdtt17PTW6Zg"
1,3,0,1,1,0,3,3,2,4,4,"gebiRewfieSdtt17PTW6Zg"
0,6,1,0,4,0,4,2,7,9,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,3,0,0,3,2,5,6,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,5,0,0,6,2,8,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,2,2,0,5,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,3,2,1,5,4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
4,2,1,2,3,1,4,3,3,6,7,"gebiRewfieSdtt17PTW6Zg"
2,4,0,1,5,1,2,4,3,7,6,"gebiRewfieSdtt17PTW6Zg"
2,6,2,1,4,3,5,4,4,9,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,1,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,6,1,0,9,0,3,8,0,9,10,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,3,2,1,2,3,6,13,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,3,1,0,3,1,5,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
2,4,3,2,6,4,3,6,10,12,6,"gebiRewfieSdtt17PTW6Zg"
1,4,1,1,5,1,0,4,1,6,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,2,0,2,1,0,4,5,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,2,0,1,4,1,6,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,1,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
4,5,0,2,3,2,2,3,4,5,10,"gebiRewfieSdtt17PTW6Zg"
0,5,1,1,4,2,2,3,3,6,-1,"gebiRewfieSdtt17PTW6Zg"
1,2,0,1,4,2,2,3,4,5,8,"gebiRewfieSdtt17PTW6Zg"
2,1,1,2,4,2,4,5,2,9,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,1,0,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,1,2,0,5,4,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,2,1,3,3,2,8,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,1,0,5,1,8,7,"gebiRewfieSdtt17PTW6Zg"
