"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
0,0,2,1,1,0,0,1,1,1,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,1,2,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,0,1,0,2,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,1,2,2,1,3,5,"gebiRewfieSdtt17PTW6Zg"
0,2,1,2,5,2,1,5,2,6,7,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,2,0,6,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,0,2,0,4,4,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,2,3,0,6,9,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,4,1,1,3,2,5,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,1,1,0,1,2,1,2,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,3,2,2,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,1,2,1,3,5,"gebiRewfieSdtt17PTW6Zg"
1,1,1,1,2,1,1,1,1,2,3,"gebiRewfieSdtt17PTW6Zg"
1,3,1,0,0,1,0,2,1,3,2,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,1,1,1,6,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,1,3,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,4,0,1,3,0,4,6,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,6,1,0,4,1,10,3,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,2,0,0,0,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,3,0,4,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,6,0,0,4,0,8,4,"gebiRewfieSdtt17PTW6Zg"
1,4,1,2,6,1,1,6,2,7,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,0,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,3,0,1,3,1,4,7,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,0,0,3,0,3,4,"gebiRewfieSdtt17PTW6Zg"
