"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
3,4,1,0,5,1,2,6,1,8,5,"gebiRewfieSdtt17PTW6Zg"
0,1,1,0,2,0,2,3,2,3,1,"gebiRewfieSdtt17PTW6Zg"
3,10,2,3,7,3,6,4,7,12,-1,"gebiRewfieSdtt17PTW6Zg"
0,0,1,2,0,0,0,0,0,2,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,2,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,1,1,2,"gebiRewfieSdtt17PTW6Zg"
0,5,0,0,6,0,2,6,0,10,7,"gebiRewfieSdtt17PTW6Zg"
2,3,1,3,6,1,2,9,4,12,9,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,3,1,0,2,1,4,3,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,1,1,2,"gebiRewfieSdtt17PTW6Zg"
1,5,0,1,5,2,2,6,3,6,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,5,0,1,4,0,9,10,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,0,0,0,0,0,"gebiRewfieSdtt17PTW6Zg"
1,2,1,1,2,1,0,4,1,5,3,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,2,4,1,6,5,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,1,1,6,6,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,2,0,1,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,0,1,0,2,0,0,3,1,6,3,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,3,0,1,3,1,5,5,"gebiRewfieSdtt17PTW6Zg"
0,2,2,0,1,1,0,2,2,4,2,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,2,0,0,3,1,6,3,"gebiRewfieSdtt17PTW6Zg"
1,0,1,1,1,1,0,1,1,2,1,"gebiRewfieSdtt17PTW6Zg"
1,3,0,0,6,1,1,4,1,9,12,"gebiRewfieSdtt17PTW6Zg"
3,3,3,4,1,3,2,1,5,2,-2,"gebiRewfieSdtt17PTW6Zg"
2,2,2,3,0,1,0,2,3,4,0,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,1,0,1,3,1,8,2,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,4,1,1,3,0,6,6,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,0,0,1,0,4,3,"gebiRewfieSdtt17PTW6Zg"
3,8,4,2,5,7,2,6,12,12,-11,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,1,1,0,0,2,1,1,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,1,2,0,2,1,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,0,0,0,0,0,0,1,"gebiRewfieSdtt17PTW6Zg"
1,4,0,1,4,0,2,5,4,7,5,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,0,1,1,2,5,6,"gebiRewfieSdtt17PTW6Zg"
1,4,2,3,8,3,3,7,5,11,7,"gebiRewfieSdtt17PTW6Zg"
5,4,4,2,4,3,1,2,7,4,1,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,2,3,0,3,0,"gebiRewfieSdtt17PTW6Zg"
