"anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","business_id"
2,5,3,1,2,3,0,2,3,2,1,"gebiRewfieSdtt17PTW6Zg"
4,5,0,3,5,1,2,8,6,10,5,"gebiRewfieSdtt17PTW6Zg"
2,4,2,3,8,3,3,7,6,10,11,"gebiRewfieSdtt17PTW6Zg"
1,2,1,0,2,1,1,2,1,3,0,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,3,0,0,3,0,3,3,"gebiRewfieSdtt17PTW6Zg"
0,8,1,1,5,2,4,6,3,7,1,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,0,2,3,1,3,3,"gebiRewfieSdtt17PTW6Zg"
0,2,1,0,3,0,1,2,0,3,2,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,2,1,1,4,1,4,6,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,0,0,1,0,1,3,3,"gebiRewfieSdtt17PTW6Zg"
1,5,0,0,6,0,1,6,2,8,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,0,1,0,1,2,"gebiRewfieSdtt17PTW6Zg"
1,2,1,2,3,1,1,3,2,6,7,"gebiRewfieSdtt17PTW6Zg"
1,1,1,3,2,1,1,3,1,6,7,"gebiRewfieSdtt17PTW6Zg"
7,14,6,4,10,3,4,17,16,25,-4,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,2,0,0,2,0,3,4,"gebiRewfieSdtt17PTW6Zg"
0,4,1,1,4,1,2,5,3,7,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,1,5,1,2,5,2,10,2,"gebiRewfieSdtt17PTW6Zg"
1,3,1,2,3,1,3,4,2,9,10,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,1,4,0,5,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,2,1,0,1,1,2,4,"gebiRewfieSdtt17PTW6Zg"
1,5,3,5,12,3,5,15,8,24,9,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,1,0,0,1,1,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,1,0,0,1,0,2,0,"gebiRewfieSdtt17PTW6Zg"
1,1,0,0,1,1,1,3,2,3,3,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,4,0,2,3,1,5,8,"gebiRewfieSdtt17PTW6Zg"
1,2,0,0,3,0,2,4,1,4,8,"gebiRewfieSdtt17PTW6Zg"
2,1,1,2,1,2,2,2,3,3,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,3,1,0,2,1,4,4,"gebiRewfieSdtt17PTW6Zg"
1,4,2,2,8,2,2,9,2,11,8,"gebiRewfieSdtt17PTW6Zg"
1,4,2,1,6,1,1,5,3,9,1,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,2,1,0,2,1,2,1,"gebiRewfieSdtt17PTW6Zg"
1,7,2,2,4,1,2,5,2,6,3,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,3,1,0,3,1,3,7,"gebiRewfieSdtt17PTW6Zg"
1,5,3,0,5,2,1,6,4,13,6,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,4,0,0,3,0,6,4,"gebiRewfieSdtt17PTW6Zg"
1,4,0,0,2,0,2,1,1,4,1,"gebiRewfieSdtt17PTW6Zg"
0,1,1,1,2,0,1,3,0,4,2,"gebiRewfieSdtt17PTW6Zg"
0,3,1,0,4,2,2,5,2,11,8,"gebiRewfieSdtt17PTW6Zg"
1,1,0,1,2,0,1,2,1,2,4,"gebiRewfieSdtt17PTW6Zg"
0,0,0,0,0,0,1,0,0,1,2,"gebiRewfieSdtt17PTW6Zg"
0,2,0,0,3,0,1,2,0,6,7,"gebiRewfieSdtt17PTW6Zg"
0,1,0,0,1,0,1,1,0,1,3,"gebiRewfieSdtt17PTW6Zg"
1,1,1,2,2,2,0,3,4,6,5,"gebiRewfieSdtt17PTW6Zg"
0,3,0,0,2,0,1,2,1,2,0,"gebiRewfieSdtt17PTW6Zg"
1,1,1,0,3,0,1,4,1,7,3,"gebiRewfieSdtt17PTW6Zg"
2,9,1,3,11,1,6,8,3,18,5,"gebiRewfieSdtt17PTW6Zg"
3,7,2,4,8,1,3,12,6,20,12,"gebiRewfieSdtt17PTW6Zg"
0,4,0,0,2,0,0,2,2,3,-1,"gebiRewfieSdtt17PTW6Zg"
